彝,yi2,normal nature of man/rule
贻,yi2,bequeath
咦,yi2,expression of surprise
胰,yi2,soap
诒,yi2,a present in writing/bequeath
饴,yi2,syrup
嶷,yi2,name of a mountain in Hunan
眙,yi2,place name
痍,yi2,bruise/sores
圯,yi2,"bridge, bank"
迤,yi2/yi3,"winding, extending to"
酏,yi2/yi3,elixirs/sweet wine
以,yi3,to use/according to/so as to/in order to/by/with/because/Israel (abbrev.)
已,yi3,already/to stop/then/afterwards
矣,yi3,final part.
乙,yi3,"B (in a sequence of examples involving ""A"", ""B"", ""C"", etc.)/2nd heavenly stem/2nd in order"
椅,yi3,chair
倚,yi3,to lean on/rely upon
蚁,yi3,ant
苡,yi3,plantago major l. var. asiatica
旖,yi3,fluttering of flag
钇,yi3,yttrium
舣,yi3,moor a boat to the bank
意,yi4,idea/meaning/wish/desire/(abbr.) Italy
义,yi4,justice/righteousness/meaning
议,yi4,criticize/discuss
易,yi4,(surname)/change/easy/simple
亦,yi4,also
益,yi4,benefit/increase
异,yi4,"(interj.)/raise/to stop, different/unusual/strange"
艺,yi4,skill/art
役,yi4,service
亿,yi4,a hundred million/calculate
翼,yi4,wing
译,yi4,to translate/to interpret
忆,yi4,remember
邑,yi4,city
抑,yi4,to restrain/to restrict/to keep down/or
诣,yi4,go
毅,yi4,perseverance
疫,yi4,epidemic/plague
逸,yi4,escape/leisurely/outstanding
谊,yi4,friendship
溢,yi4,overflow
懿,yi4,restrain/virtuous
驿,yi4,remount stations
裔,yi4,descendents/frontier
奕,yi4,abundant/graceful
挹,yi4,give up/ladle out/pour out
绎,yi4,continuous/explain/unravel
翊,yi4,assist/ready to fly/respect
翌,yi4,bright/tomorrow
缢,yi4,hang/strangle oneself
佚,yi4,(surname)/idle
弈,yi4,Chinese chess game
镒,yi4,abrasion/gold-20 taels in weight
弋,yi4,to shoot
臆,yi4,feelings/opinion/thoughts
轶,yi4,disperse/put in order/surpass
瘗,yi4,bury/sacrifice
刈,yi4,mow
翳,yi4,feather screen/to screen/to shade
屹,yi4,high and steep
呓,yi4,talk in sleep
薏,yi4,Coix lacryma
怿,yi4,pleased/rejoice
峄,yi4,name of hills in Shandong
肄,yi4,descendants/distress/practice
熠,yi4,to glow/flash
羿,yi4,name of a famous archer
蜴,yi4,chameleon/Eumeces latiscutatus
佾,yi4,row of dancers at sacrifices
悒,yi4,anxiety/worry
殪,yi4,exterminate
劓,yi4,cut off the nose
埸,yi4,border
仡,yi4,strong/brave
镱,yi4,ytterbium
因,yin1,cause/reason/because
音,yin1,sound/noise/news
阴,yin1,(of weather) overcast/Yin/feminine/moon/cloudy/negative (electric.)/shady
姻,yin1,marriage connections
茵,yin1,Skimmia japonica/cushion
氤,yin1,generative forces/magic emanation
喑,yin1,dumb
堙,yin1,bury/mound/to dam/close
铟,yin1,indium
银,yin2,silver
寅,yin2,3-5 a.m./3rd earthly branch
吟,yin2,moan/to hum
淫,yin2,excessive/wanton/lewd/kinky/obscene
夤,yin2,late at night
鄞,yin2,name of a district in Zhejiang
垠,yin2,bank
霪,yin2,heavy rain
狺,yin2,snarling of dogs
引,yin3,to lead/to divert (water)/to guide
隐,yin3,secret/hidden/concealed
饮,yin3,drink
尹,yin3,(surname)/to rule
瘾,yin3,addiction/craving
蚓,yin3,earthworm
印,yin4,stamp/seal/mark/print/India (abbrev.)
胤,yin4,heir/inherit
荫,yin4/yin1,shade
英,ying1,(surname)/English/brave
鹰,ying1,eagle/falcon/hawk
樱,ying1,cherry
婴,ying1,infant/baby
莺,ying1,golden oriole
膺,ying1,breast/receive
瑛,ying1,(crystal)/lustrous
鹦,ying1,parrot
缨,ying1,tassel of hat
嘤,ying1,calling of birds
罂,ying1,earthen jar with small mouth
璎,ying1,necklace
撄,ying1,oppose/to attack
应,ying1/ying4,"ought, (surname)/to answer/to respond"
营,ying2,army/to deal in/to trade/to operate/to run/camp/nourishment/to manage
迎,ying2,to welcome
盈,ying2,full/filled/surplus
赢,ying2,to beat/to win/to profit
莹,ying2,luster of gems
荧,ying2,Polyeonatum officinale/glimmer/glimmering/dazzling/perplexed
蝇,ying2,fly/musca
瀛,ying2,ocean
萦,ying2,wind around
萤,ying2,firefly
楹,ying2,pillar
嬴,ying2,full/profit/win
茔,ying2,a grave
滢,ying2,clear/limpid (of water)
潆,ying2,eddy/small river
影,ying3,picture/image/reflection/shadow
颖,ying3,clever/gifted
郢,ying3,name of an ancient city
瘿,ying3,goiter/knob on tree
硬,ying4,hard/stiff/strong/firm
映,ying4,reflect/shine
媵,ying4,maid escorting bride to new home
哟,yo/yo1,"(interj) Oh, sound made when expressing surprise/(idiom) used at end of sentence as an exclamation"
唷,yo1,(exclamatory part.)
拥,yong1,(v) gather round/rush in/crowd/throng/to hold/crowded/to support
雍,yong1,(surname)/harmonious
庸,yong1,ordinary/to use
邕,yong1,harmonious
壅,yong1,obstruct/stop up
饔,yong1,dressed food/first meal of the day
慵,yong1,careless
痈,yong1,carbuncle
墉,yong1,fortified wall
镛,yong1,large bell
佣,yong1/yong4,"hire/servant, commission (for middleman)"
喁,yong2,breathing (of fish)
永,yong3,forever/always/perpetual (ly)
勇,yong3,brave
涌,yong3,bubble up/rush forth
咏,yong3,sing
泳,yong3,swimming/to swim
踊,yong3,leap
蛹,yong3,chrysalis/pupa
恿,yong3,urge/incite
俑,yong3,wooden figures buried with the dead
甬,yong3,5 pecks (M)/Ningpo
用,yong4,to use
优,you1,excellent/superior
忧,you1,worried
幽,you1,quiet/secluded
悠,you1,at ease/long (in time)/sad
攸,you1,"distant, far/adverbial prefix"
呦,you1,bleating of the deer
由,you2,follow/from/it is for...to/reason/cause/because of/due to/by/to/to leave it (to sb)
游,you2,"to walk/to tour/to roam/to swim/to travel, to roam/travel"
犹,you2,Jew/as if/still/to scheme
油,you2,oil/sly
尤,you2,outstanding/particularly/especially
邮,you2,post (office)/mail
铀,you2,uranium
猷,you2,consult with/to scheme
疣,you2,nodule/wart
莸,you2,Caryopteris divaricata
蚰,you2,house centipede
鱿,you2,cuttlefish
蝣,you2,Ephemera strigata
有,you3,to have/there is/there are/to exist/to be
友,you3,friend
酉,you3,10th earthly branch/5-7 p.m.
牖,you3,enlighten/lattice window
黝,you3,black/dark green
卣,you3,wine container
莠,you3,Setaria viridis/vicious
铕,you3,europium
又,you4,(once) again/also/both... and.../again
右,you4,right (-hand)
幼,you4,young
诱,you4,entice/tempt
佑,you4,"bless/protect, protect"
釉,you4,glaze (of porcelain)
宥,you4,forgive/help/profound
蚴,you4,larva
柚,you4,pomelo/shaddock
囿,you4,park/to limit/be limited to
侑,you4,urge to eat
鼬,you4,"weasel, mustela itatis"
迂,yu1,literal-minded
淤,yu1,silt
瘀,yu1,hematoma/contusion/extravasted
纡,yu1,(surname)/cord/twist
於,yu1/yu2,(surname)
于,yu2,"(surname), in/at/to/from/by/than/out of"
余,yu2,extra/surplus/remaining/after/I/me
鱼,yu2,fish
馀,yu2,remainder
愚,yu2,stupid
渔,yu2,fisherman/to fish
虞,yu2,forewarned/peace/worry
舆,yu2,carriage/sedan chair/world
逾,yu2,"exceed/jump over, to exceed/to go beyond/to jump over"
愉,yu2,pleased
娱,yu2,amuse
瑜,yu2,excellence/luster of gems
俞,yu2,(surname)/accede
欤,yu2,(interrog. part.)
隅,yu2,corner
榆,yu2,elm
臾,yu2,(surname)/a moment/little while
禺,yu2,(place)/district
谀,yu2,flatter
渝,yu2,Chongqing
盂,yu2,container/cup
竽,yu2,(mus. instr.)
腴,yu2,fat on belly/fertile/rich
雩,yu2,summer sacrifice for rain
萸,yu2,cornelian cherry
嵛,yu2,county in shandong province
觎,yu2,passionately desire
窬,yu2,hole in a wall
舁,yu2,to lift/raise
妤,yu2,handsome/fair
揄,yu2,draw out/let hanging
蝓,yu2,snail
狳,yu2,armadillo
畲,yu2/she1,cultivated field
予,yu2/yu3,"I, to give"
与,yu2/yu3/yu4,"(interrog. part.), and/to give/together with, take part in"
雨,yu3,rain
宇,yu3,room/universe
羽,yu3,feather
禹,yu3,name of an emperor
屿,yu3,islet
庾,yu3,(surname)/name of a mountain
俣,yu3,big
龉,yu3,irregular teeth
圉,yu3,"stable, corral, enclosure/front"
窳,yu3,bad/useless/weak
圄,yu3,imprison
伛,yu3,hunchbacked
瘐,yu3,maltreat (as prisoners)
语,yu3/yu4,"dialect/language/speech, tell to"
欲,yu4,"desire/wish, desire/longing/appetite/wish"
玉,yu4,jade
预,yu4,to advance/in advance/beforehand/to prepare
育,yu4,nourish/to rear
御,yu4,"defend/imperial/to drive, defend/resist"
遇,yu4,meet with
域,yu4,field/region/area/domain (taxonomy)
愈,yu4,"heal/the more...the more/to recover/better, heal"
狱,yu4,prison
谕,yu4,order (from above)
豫,yu4,beforehand/prepare
裕,yu4,abundant
誉,yu4,reputation
郁,yu4,"(surname)/elegant, dense (growth)/melancholy"
寓,yu4,reside/residence
浴,yu4,bath/to bathe
喻,yu4,allegory
毓,yu4,nourish/rear
煜,yu4,brilliant/glorious
驭,yu4,manage/to drive
钰,yu4,hard metals
聿,yu4,introductory part./pen
妪,yu4,brood over/old woman/protect
鬻,yu4,vend
昱,yu4,bright light
鹬,yu4,common snipe
峪,yu4,valley
鹆,yu4,mynah
饫,yu4,full (as of eating)
阈,yu4,threshold
芋,yu4,Colocasia antiquorum
蜮,yu4,mythical creature/toad/worm
燠,yu4,warm
蓣,yu4,dioscoreaceae
熨,yu4/yun4,"reconciled/smooth, an iron/to iron"
冤,yuan1,injustice/to wrong
渊,yuan1,abyss
鸳,yuan1,mandarin duck
鸢,yuan1,kite
眢,yuan1,inflamed eyelids/parched
原,yuan2,former/original/primary/raw/level/cause/source
员,yuan2,person/employee/member
元,yuan2,(dynasty)/dollar/primary/first
源,yuan2,root/source/origin
园,yuan2,garden
缘,yuan2,along/predestined affinity/reason/edge
圆,yuan2,circle/round/circular/spherical/(of the moon) full/unit of Chinese currency (Yuan)/tactful/to justify
援,yuan2,to help/to assist/to aid
袁,yuan2,(surname)
猿,yuan2,ape
垣,yuan2,wall
辕,yuan2,shafts of cart/yamen
爰,yuan2,therefore/to lead on to
沅,yuan2,name of a river
鼋,yuan2,sea turtle
芫,yuan2,daphne genkwa
螈,yuan2,salamander/newt/Diemyelilus pyrogaster
橼,yuan2,Citrus medica
媛,yuan2/yuan4,"a beauty, a beauty"
远,yuan3,far/distant/remote
院,yuan4,courtyard/institution
愿,yuan4,"sincere/willing, hope/wish/desire/ready/willing"
怨,yuan4,blame/complain
苑,yuan4,(surname)/park
掾,yuan4,official
瑗,yuan4,large jade ring
曰,yue1,to speak/to say
月,yue4,moon/month
越,yue4,to exceed/to climb over/to surpass/the more ... the more
岳,yue4,"(surname)/mountain/wife's father, mountain"
阅,yue4,peruse/review/to read
悦,yue4,pleased
跃,yue4,to jump/to leap
粤,yue4,Cantonese/Guangdong
钺,yue4,battle-axe
刖,yue4,cut off the feet as punishment
樾,yue4,shade of trees
龠,yue4,(ancient measure)/flute
瀹,yue4,cleanse/to boil
氲,yun1,heavy atmosphere
晕,yun1/yun4,"confused/dizzy/giddy/faint/swoon/lose consciousness/pass out, dizzy/ring around moon or sun"
云,yun2,"(classical) to say, cloud/(abbr.) for Yunnan/surname"
匀,yun2,even/evenly (divided)/uniform
芸,yun2,Ruta graveolens
郧,yun2,name of a feudal state
纭,yun2,confused/numerous
耘,yun2,to weed
昀,yun2,sun light/used in personal name
筠,yun2/jun1,skin of bamboo
允,yun3,just/fair/to permit/to allow
陨,yun3,fall/meteor/perish
殒,yun3,perish/die
狁,yun3,name of a tribe
运,yun4,to move/to transport/to use/to apply/fortune/luck/fate
韵,yun4,rhyme
孕,yun4,pregnant
蕴,yun4,bring together/collect
酝,yun4,to brew
郓,yun4,place name
愠,yun4,indignant/feel hurt
恽,yun4,(surname)
韫,yun4,contain
匝,za1,go round
咂,za1,smack one's lips
扎,za1/zha1/zha2,"to tie/to bind, tie with string or ribbon/bind with rope or cord/to stop, to prick/to run or stick (a needle, etc.) into, penetrating (as of cold)/struggle"
杂,za2,mixed/miscellaneous/various/to mix
砸,za2,smash/smashed
咱,za2/zan2,"we (incl.), we (incl.)"
灾,zai1,disaster/calamity
哉,zai1,(exclamatory or interrog. part.)
栽,zai1,to force/to stick in/to plant
甾,zai1,steroid nucleus
宰,zai3,slaughter/butcher/govern/rule/official
崽,zai3,young of animals
载,zai3/zai4,"year, to carry/to convey/to load/to hold/and/also/as well as/simultaneously"
在,zai4,(located) at/in/exist
再,zai4,again/once more/re-/second/another
簪,zan1,hairpin
趱,zan3,hasten/urge
拶,zan3/za1,punish by squeezing fingers
赞,zan4,"to praise, to patronize/to support/to praise"
暂,zan4,temporarily
瓒,zan4,libation cup
錾,zan4,engrave
赃,zang1,booty/spoils
臧,zang1,(surname)/good/lucky
脏,zang1/zang4,"dirty/filthy, viscera"
驵,zang3,powerful horse
葬,zang4,bury (the dead)
奘,zang4/zhuang3,"great, fat/stout"
遭,zao1,a time/incident/meet by chance/turn
糟,zao1,"dregs/to waste/spoil, to waste/spoil"
凿,zao2/zuo4,"chisel, chisel"
早,zao3,early/morning
藻,zao3,(aquatic grasses)/elegant
枣,zao3,jujube
澡,zao3,bath
蚤,zao3,flea
造,zao4,to make/to build/to invent/to manufacture
躁,zao4,hot-tempered/impatient
灶,zao4,kitchen stove
噪,zao4,"chirp/mixture of voices/noise/buzzing/clamor, disturbance/noise of crowd"
燥,zao4,dry/parched/impatient
皂,zao4,black
则,ze2,(expresses contrast with a previous sentence or clause)/standard/norm/rule/to imitate/to follow/then/principle
责,ze2,duty/responsibility/to reproach/to blame
泽,ze2,beneficence/marsh
赜,ze2,mysterious
啧,ze2,(interj. of admiration or of disgust)/to click one's tongue/to attempt to (find an opportunity to) speak
笮,ze2,board under tiles on roof/narrow
帻,ze2,conical cap
舴,ze2,small boat
迮,ze2,haste/to press
咋,ze2/zha4/za3,"gnaw, loud noise/shout/suddenly"
择,ze2/zhai2,"to select/to choose/to pick, pick over"
仄,ze4,oblique tone
昃,ze4,afternoon/decline
贼,zei2,thief
怎,zen3,how
谮,zen4,slander
增,zeng1,to increase/to expand/to add
憎,zeng1,detest
罾,zeng1,large square net
缯,zeng1/zeng4,"(surname)/silk fabrics, to tie/to bind"
赠,zeng4,give present
甑,zeng4,caldron/rice pot
渣,zha1,dregs
札,zha2,"write down, short note"
闸,zha2,gear/watergate
铡,zha2,lever-knife
炸,zha2/zha4,"fry, explode"
眨,zha3,wink
砟,zha3,fragments
诈,zha4,crafty/dishonest
乍,zha4,for the first time/suddenly
吒,zha4,upbraid
蚱,zha4,grasshopper
榨,zha4,salted vegetable/to extract
痄,zha4,mumps
栅,zha4/shan1,fence
斋,zhai1,a fast/studio
摘,zhai1,"to borrow/to pick (flowers, fruit)/to pluck/to take/to select"
宅,zhai2,residence
窄,zhai3,narrow
债,zhai4,debt
寨,zhai4,stronghold/stockade
砦,zhai4,stronghold/stockade
瘵,zhai4,foci of tubercular infection
詹,zhan1,(surname)/excellent/verbose
沾,zhan1,"infected by/moisten/receive favors, moisten"
瞻,zhan1,gaze/view
毡,zhan1,felt
旃,zhan1,felt/silken banner
谵,zhan1,incoherent talk/talkative
觇,zhan1/chan1,keep at/to spy
占,zhan1/zhan4,"to observe/to divine, to divine, to occupy/to constitute/to make up/to account"
展,zhan3,to use/to spread out/to postpone/to unfold
斩,zhan3,behead/chop
盏,zhan3,"M for lamp, wine cup"
崭,zhan3,precipitous peak
搌,zhan3,bind/wipe
辗,zhan3/nian3,roll over on side/turn half over
战,zhan4,to fight/fight/war/battle
站,zhan4,station/to stand/to halt/to stop
湛,zhan4,deep/clear (water)
栈,zhan4,warehouse
绽,zhan4,ripped seam
蘸,zhan4,"to dip in (ink, sauce, etc.)"
颤,zhan4/chan4,to tremble/to shiver/to shake/to vibrate
张,zhang1,(a measure word)/(a surname)/open up
章,zhang1,(surname)/chapter/seal/section
彰,zhang1,manifest
璋,zhang1,ancient stone ornament
漳,zhang1,name of a river
樟,zhang1,camphor/Cinnamonum camphara
鄣,zhang1,place name
獐,zhang1,river deer/roebuck
蟑,zhang1,cockroach
嫜,zhang1,husband's parent/lady in the moon
掌,zhang3,in charge of/palm of hand
仉,zhang3,mother/surname of Mencius
涨,zhang3/zhang4,"to rise (of prices, rivers), to swell/distend"
丈,zhang4,ten feet
帐,zhang4,account/mosquito net/tent/curtain/debt/credit
障,zhang4,to block/to hinder/to obstruct
仗,zhang4,battle
杖,zhang4,"cane, walking stick"
胀,zhang4,dropsical/swollen/to swell/to be bloated
账,zhang4,account
瘴,zhang4,malaria/miasma
嶂,zhang4,cliff/range of peaks
幛,zhang4,hanging scroll
招,zhao1,provoke/to recruit
昭,zhao1,illustrious/manifest
钊,zhao1,encourage/to cut/to strain
着,zhao1/zhao2/zhe/zhu4/zhuo2,"catch/receive/suffer, part. indicates the successful result of a verb/to touch/to come in contact with/to feel/to be affected by/to catch fire/to fall asleep/to burn, -ing part. (indicates an action in progress)/part. coverb-forming after some verbs, to make known/to show/to prove/to write/book/outstanding, to wear (clothes)/to contact/to use/to apply"
找,zhao3,to try to find/to look for/to call on (sb)/to find/to seek/to return/to look for
沼,zhao3,pond/pool
照,zhao4,according to/in accordance with/to shine/to illuminate/to reflect/photograph
诏,zhao4,imperial order
赵,zhao4,(surname)
兆,zhao4,"omen/million/million million, trillion"
罩,zhao4,cover/fish trap (basket)/shade
肇,zhao4,at first/devise/originate
笊,zhao4,loosely woven bamboo ladle
遮,zhe1,cover up (a shortcoming)/screen off/to hide/to conceal
蜇,zhe1/zhe2,"to sting, jellyfish"
哲,zhe2,philosophy/wise
辄,zhe2,sides of chariot where weapons
摺,zhe2,folded document/to fold
谪,zhe2,disgrace (an official)/find fault
磔,zhe2,tearing off limbs as punishment
蛰,zhe2/zhi2,"hibernate, hibernate"
者,zhe3,"-ist, -er (person)/person (who does sth)"
赭,zhe3,ocher
锗,zhe3,germanium
浙,zhe4,Zhejiang
鹧,zhe4,partridge/Francolinus chinensis
蔗,zhe4,sugar cane
柘,zhe4,Cudrania triloba
这,zhe4/zhei4,"this/these, this/these/(sometimes used before a measure word, especially in Beijing)"
真,zhen1,real/true/genuine
珍,zhen1,precious thing/treasure
针,zhen1,"injection/needle/pin, needle"
贞,zhen1,chaste
侦,zhen1,to scout/to spy
斟,zhen1,pour/to deliberate
祯,zhen1,auspicious/lucky
甄,zhen1,(surname)/to mold
臻,zhen1,to reach/utmost
桢,zhen1,evergreen shrub
箴,zhen1,warn
榛,zhen1,hazel tree/Corylus heterophylla
胗,zhen1,gizzard
砧,zhen1,anvil
溱,zhen1/qin2,name of a river
诊,zhen3,examine or treat medically
枕,zhen3,pillow
稹,zhen3,accumulate/fine and close
疹,zhen3,measles/rash
轸,zhen3,d (11th)/strongly (as of emotion)
缜,zhen3,fine and close
畛,zhen3,border/boundary/field-path
镇,zhen4,composed/small town/to suppress/to press down/to post
阵,zhen4,disposition of troops/short period/wave/spate/burst/spell
震,zhen4,shake/shock/sign in trigram
振,zhen4,rouse
朕,zhen4,I/we (imperial use)/subtle
圳,zhen4,"furrow in field, small drainage"
赈,zhen4,to relieve (the distressed)
鸩,zhen4,poisonous/to poison
争,zheng1,struggle/fight
征,zheng1,attack/levy (troops or taxes)/journey/trip/expedition
睁,zheng1,to open (eye)
怔,zheng1,be startled
铮,zheng1,clang of metals/small gong
蒸,zheng1,to steam
筝,zheng1,(mus. instr.)
狰,zheng1,hideous/fierce-looking
峥,zheng1,excel/lofty
钲,zheng1,gong used to halt troops
正,zheng1/zheng4,"Chinese 1st month of year, just (right)/main/upright/straight/correct/principle"
症,zheng1/zheng4,"obstruction of bowels, disease/illness"
挣,zheng1/zheng4,"struggle, to earn/to make (money)"
徵,zheng1/zhi3,"levy (troops or taxes), note in Chinese musical scale"
整,zheng3,exactly/in good order/whole/complete/entire/in order/orderly
拯,zheng3,to raise/to aid/to support/to save/to rescue
政,zheng4,political/politics/government
证,zheng4,"prove, confirm, verify/proof, certificate/proof/to prove/to demonstrate/to confirm/certificate/proof"
郑,zheng4,(surname)
帧,zheng4/zhen1,frame/one of a pair (scrolls)/picture
之,zhi1,(literary equivalent of 的)/(subor. part.)/him/her/it
知,zhi1,to know/to be aware
支,zhi1,(a measure word)/to support/to sustain/to erect/to raise/branch/division/to draw money
织,zhi1,weave
枝,zhi1,branch/(a measure word)
芝,zhi1,Zoysia pungens
脂,zhi1,fat
肢,zhi1,limb
汁,zhi1,juice
祗,zhi1,respectful (ly)
蜘,zhi1,spider
卮,zhi1,goblet
胝,zhi1,callous
栀,zhi1,gardenia
直,zhi2,straight/vertical/frank/directly/straightly/upright
职,zhi2,office/duty
值,zhi2,value/(to be) worth/to happen
执,zhi2,execute (a plan)/grasp
植,zhi2,to plant
殖,zhi2,grow/reproduce
侄,zhi2,"nephew, nephew (of the same surname)"
摭,zhi2,pick up/to select
絷,zhi2,connect/tie up
跖,zhi2,sole of foot
踯,zhi2,hesitating/to stop
埴,zhi2,soil with large clay content
指,zhi3,finger/to point/to direct/to indicate
止,zhi3,to stop/toe
纸,zhi3,paper
旨,zhi3,imperial decree/purport/aim/purpose
址,zhi3,location/site
趾,zhi3,toe
芷,zhi3,(plant root used for medicine)
祉,zhi3,felicity
咫,zhi3,8 in. length unit of Zhou dynasty
枳,zhi3,(orange)/hedge thorn
酯,zhi3,ester
轵,zhi3,end of axle outside of hub
